"make"	"address"	"all"	"X3d"	"our"	"over"	"remove"	"internet"	"order"	"mail"	"receive"	"will"	"people"	"report"	"addresses"	"free"	"business"	"email"	"you"	"credit"	"your"	"font"	"X000"	"money"	"hp"	"hpl"	"george"	"X650"	"lab"	"labs"	"telnet"	"X857"	"data"	"X415"	"X85"	"technology"	"X1999"	"parts"	"pm"	"direct"	"cs"	"meeting"	"original"	"project"	"re"	"edu"	"table"	"conference"	"semicol"	"paren"	"bracket"	"bang"	"dollar"	"pound"	"cap_avg"	"cap_long"	"cap_total"	"Class"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33	0	0	0	0	0	0	0	0	0	0	0	0.305	0.611	0	1.529	0	0	5.5	22	66	"spam"
0.49	0.28	0.4	0	0.09	0.11	0.02	0.21	0.42	0.75	0.23	0.89	0.54	1.06	0	0.16	0.33	0.02	3.23	0	1.46	0	1.03	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.059	0	0.391	0.868	0.144	5.783	193	3210	"spam"
0.16	0.24	1.24	0	0.41	0.58	0.49	0.33	0.66	0.66	0.24	1.24	0.16	0	0.66	0.82	0.16	1.57	2.32	0.16	1.16	0	0.91	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.08	0	0	0	0	0.132	0	0.25	0.224	0.013	5.872	581	1339	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76	0	0	0	0	0	0	0	0	0	0	6.34	0	0	0	0	0	0	0	0	0	0	1.259	3	34	"ham"
0	0	0	0	0.84	1.27	0.42	0	0	0.42	0.42	0.42	0	0	0	0	0	0.42	2.11	0	1.27	0	3.38	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0.42	0	0	0	0.097	0.097	1.171	0.244	0.39	0	26.405	363	977	"spam"
0	0	0	0	0.94	0	0	0	0	0.94	0	0	0	0	0	0	0	0	2.83	0	2.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.533	65	158	"spam"
0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.024	9.752	0.003	1.542	1.785	1.998	239.571	9989	10062	"spam"
0	0	0.71	0	0.23	0	0	0	0.23	0.23	0.23	1.9	0	0	0	0.23	0	0	3.81	0.23	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	1.046	0.037	0	4.022	97	543	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216	0	0.216	0	0.216	2.166	6	39	"ham"
0	0	0	0	0.42	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	1.28	0	0	0	0	0	0	0	0.85	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0	0	0	0	2.161	5	294	"ham"
0	0	0	0	1.36	0.45	0.45	0	0	0	0	0	0.45	0	0	0.45	0.45	0.45	1.81	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	0	0.135	0	0	5.571	46	117	"spam"
0	0	0.3	0	0.3	0.91	0	0.3	0	0	0	0.3	0.3	0	0	0.3	0.3	0.3	2.12	0	3.03	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0.211	0	0	0.211	0.052	1.752	11	184	"spam"
0	0.48	0.48	0	0.48	0	0	0.48	0	0	0	0.96	0	0	1.92	0	0.48	0.96	2.88	0	2.88	0	1.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0.084	0	0.084	0.336	0	3.2	12	80	"spam"
0	0	0	0	3.09	0	1.03	1.03	0	1.03	0	1.03	0	0	0	2.06	0	0	2.06	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	10.692	65	139	"spam"
1.24	0	0.82	0	0	0	0.41	0	0	0.41	0	0.41	0	0	0	1.65	0.41	0	2.9	0	0.41	0	0.41	0.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193	0	0.904	5.3	0	7.478	92	344	"spam"
0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0.7	0	1.4	0	1.4	0	0	0	0	0	0.7	0	0	0	0.7	0	0	0	0	0	0	0	0	2.11	0	0	0	0	0	0	0	0	0	0.267	0.066	0	0	0	17.952	200	377	"ham"
0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	1.8	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817	0	0	1.857	15	39	"ham"
0	1.32	0.56	0	0	0.94	0	0.37	0.37	0.75	0	2.07	0	0	0	0	0.37	0	2.45	0	0.94	0	0	0.18	0	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.295	0.107	0	2.542	34	239	"spam"
0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	2.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0.74	0	0	0	0	0.276	0	0.552	0	0	2.666	16	72	"ham"
0.77	0.38	0.77	0	0	0.57	0	0.57	1.15	1.34	0	0.38	0.38	0	1.15	0.19	0.19	1.92	2.11	1.15	1.15	0	1.34	0.77	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0.027	0	0.438	0.191	0.054	14.619	525	921	"spam"
0	0	0.25	0	0.38	0.25	0.25	0	0	0	0.12	0.12	0.12	0	0	0	0	0	1.16	0	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022	0.044	0	0.663	0	0	1.243	11	184	"spam"
0	1.15	0.86	0	0.57	0.28	0.57	0	0	0.28	0	0.57	0	0	0	1.72	0	0.86	4.32	0	2.01	0	0	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142	0	0.19	0	3.423	6.584	56	349	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.631	0	0	1.666	5	15	"spam"
0.31	0.2	0.72	0	0	0.62	0	0.62	0.62	0.93	0	0.62	0.41	0	1.04	0	0.2	1.56	1.87	0.41	0.83	0	0.62	0.72	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.548	0.199	0.033	14.301	685	1516	"spam"
0.32	0	0.64	0	0.32	0.32	0	1.6	0.32	0.64	0.32	0.64	0	0	0	0	1.6	0	1.28	2.57	3.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	0	0	0	0	0	0	0	0	0	0.213	0	1.174	0.106	0	3.584	63	319	"spam"
0	0	0	19.16	0.18	0	0.18	0	0	0	0	0	0	0	0	1.89	0	0	0.56	0	0	9.48	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294	25.22	180	1261	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2	4.05	0	0	0	0	0	0	0.9	0	0	0	2.25	0	0	0	1.35	0.9	0	0	0.9	0	0	0	0.332	0.747	0.166	0	0	0	4.054	19	296	"ham"
0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	1.6	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062	0	0.311	0	0	1.954	11	43	"spam"
0.07	0.07	0.07	0	0.14	0	0	0.43	0	0	0.14	1.43	0.07	0	0	0	0.93	0	0	0	0	0	0	0	4.3	0	0	0	0	0.07	0	0	0	0	0	0.43	0.14	0	0	0	0	0	0	0	0	0	0	0.14	0.056	0.094	0	0	0.028	0	2.394	24	881	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34	0	2.17	0	0	0	0	0	2.17	0	0	0	0	0	0	0	0	0	0	0	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	"ham"
0	0	0	0	0	0	0	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08	0	0	0	0	0.194	0	0	0.389	0	3.6	16	72	"spam"
0	0	0.37	0	0	0	0.37	0	0	0	0	0.37	0	0	0	0.74	0.37	0.37	0.74	0.37	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0.37	0	0	0.302	0	0.241	0.06	0	2.166	18	143	"spam"
0.59	0.44	0.29	0	0.14	0.03	0.03	0.14	0.56	0.67	0.29	0.67	0.59	1.23	0.03	0.22	0.44	0.07	3.43	0	1.53	0	0.59	0.63	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0.075	0	0.613	0.532	0.137	7.3	763	2453	"spam"
0	0	0	0	0.53	0	1.07	0	0	0.53	0	0	0	0	0	0	0	1.61	1.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336	0	0	0	0	2.333	14	119	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675	0	0	2.23	12	29	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342	0	0	0	0	2.217	10	51	"spam"
0	0.7	1.05	0	0.35	0	0	0	0	0	0	0.7	0	0	0	0.35	0	1.4	2.46	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0.056	0	0.897	0	0	4.43	121	350	"spam"
0	0	0.72	0	1.45	0.36	0	0	0	1.45	0	1.09	0	0	0	0.72	0	0	2.54	1.81	0.72	0	0	0	0.36	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0.963	0.113	0.17	2.622	47	139	"spam"
0.31	0	0.63	0	0.47	0.47	0.15	0.79	0.15	0.63	0.31	1.42	0	0	0	0	1.58	0	2.05	1.58	3.95	0	0.15	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.15	0	0	0	0	0.076	0	1.3	0.127	0	5.241	97	650	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26	5.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338	0	1.666	5	10	"spam"
0	0	0.55	0	1.11	0	0.18	0	0	0	0	0	0.92	0	0.18	0	0.37	0.37	3.15	0	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182	0	0.455	0	0	1.32	4	70	"spam"
0	0	0.31	0	0.31	0.31	0.31	0.31	0	0	0.63	0.95	0	0	0	0.95	0.63	0.31	2.54	2.54	3.5	0	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0	0.102	0	0.102	5.708	138	274	"spam"
0	0	0	0	0	0	0.45	0.91	0.45	0.91	0	0	0	0	0	0	0.45	0.45	0.91	0	0.45	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254	0	0.063	0.127	0	4.735	46	161	"spam"
0	0	0	0	0	0.42	0	0	0	0	0	0.84	0	0	0	0	0	0	2.1	0	0	6.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0	0	0	0	0	0	0	0	0	4.123	0	0	0.073	0	0.441	6.186	43	266	"ham"
0	0	0	0	1.31	0	1.31	1.31	1.31	1.31	0	0	0	0	0	0	1.31	0	1.31	1.31	3.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117	0.117	0	48.5	186	291	"spam"
0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0.74	0	0	0	0.134	0.672	0	0	0	0	1.863	5	41	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	"ham"
0	2.35	0	0	3.52	1.17	0	1.17	0	4.7	0	0	0	0	0	1.17	0	0	1.17	0	1.17	0	0	0	0	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17	0	0	0	0	0.192	0	0	0	0	1	1	14	"ham"
0	0	0	0	0.09	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032	0	0.016	0	0	24.375	135	3315	"spam"
0.37	0.75	1.13	0	0.37	0	0	0.37	0.37	1.88	0.37	2.64	0	0.37	0	0.37	0	0	2.26	0	4.52	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197	0	1.248	0.197	0.065	58.705	842	998	"spam"
0.74	0	0	0	0	0	0.74	0	0	1.49	0.74	0.74	0	0	0	0.74	3.73	0	4.47	0	0.74	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.355	0.118	0.237	2.095	7	44	"spam"
0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.166	28	79	"spam"
0	0	0	0	0	0	0	0	0	0	0	0.81	1.62	0	0	0	0	0	1.62	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0	0	0	0	0	0	0	0	0	1.125	3	18	"ham"
0.1	0.2	1.01	0	0.8	0.8	0.5	0	0.8	0.1	0.3	0.7	0.3	0	1.61	0.1	0	1.11	1.31	0.2	0.7	0	0.6	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0.1	0	0	0	0.11	0	0.488	0.157	0.015	8.55	669	1351	"spam"
0	0.34	0	0	0.68	0	0.68	0	0	0.34	0.34	0	0	0	0	0.34	0	1.36	3.42	0	2.73	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0.34	0	0	0	0	0	0.048	0.048	0	1.405	15	97	"ham"
0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0.65	0	0	0	0	0	0.65	0	0.65	0	0	0	0.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327	0.109	0	0	0.109	3.857	28	162	"ham"
0	0	0.44	0	1.34	0	0.44	0	0	0	0	0	0	0	0	0.44	0.89	0	2.24	0	1.34	0	0.44	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34	0	0	0	0	0.068	0	0.482	0.896	0	6.77	78	325	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.453	0	0	4.153	26	54	"spam"
0	0	0.16	0.16	0.32	0	0.16	0	0.65	0.16	0.16	0	0	0	0	2.13	0	0.65	0.98	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0	0	0.16	0.32	0	0	0.16	0	0	0	0	0	0	0	0	0	0.089	0	0.693	0.67	0	4.835	52	1030	"spam"
0.29	0.29	0	0	0.29	0	0	1.46	0	0	0	0.29	0	0	0	0.58	2.04	0.29	2.04	1.16	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42	0.046	0.046	2.228	34	234	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	"ham"
0	0	1.42	0	0.71	0	0	0.71	0	0.71	0	0	0	0	0	0	2.85	2.85	1.42	0	3.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.931	0	0	12.055	117	217	"spam"
1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178	0	0	1.272	3	14	"ham"
0.41	0	0	0	0	0.82	0	0	0	0	0	1.23	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	1.65	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0.41	0	0	0	0.41	0	0.198	0	0	0	0	1.569	7	113	"ham"
0.33	0.16	0.33	0	0	0.16	0	0.16	0.16	0.08	0.16	0.57	0.24	0	0	0.16	0.24	0.24	3.47	0	2.06	0	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0	0.213	0.113	0	3.15	76	441	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	0	0	0	7.14	0	0	0	0	0	0	0	0	0	0.578	1.734	0	0	0	0	3.083	24	37	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44	0	0	0.44	0	0	0	0	0	0	0.44	0.44	0	0.88	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0.123	0	0	0	0	1.857	15	104	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	1.44	0	2.89	1.44	0	0	0	0	0.227	0	0	0	1.64	12	41	"ham"
0	0	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	1.19	3.57	0	0	0	0	0	0	0	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.791	71	115	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0	2.53	0	1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26	0	0	0	0	0	0	0	0	4.352	47	74	"ham"
0	0	0.76	0	0.76	0	0.5	0.5	0	1.01	0	0.25	1.52	0	0.76	0	0	1.52	2.03	0	1.52	0	0.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.078	0	0.433	0.433	0	2.441	19	249	"spam"
0	0	0.58	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	1.76	0	1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108	0.108	0.432	0	0	1	1	35	"ham"
0	0	0	0	0	0	0	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11	0	0	0	0	0.208	0	0.208	0.416	0	3.95	23	79	"spam"
0.2	0.06	0.2	0	0.4	0	0	0	0	0	0	0.95	0.27	0	0	0.06	0.06	0	0	0	0	0	0	0	3.47	0	0	0	0	0	0	0	0.06	0	0	0.34	0.06	0	0	0	0	0	0.13	0.06	0.06	0	0	0.13	0.028	0.093	0	0	0.018	0	2.423	26	693	"ham"
0	0	2.12	0	1.06	0	0	0	0	1.06	0	1.06	0	0	0	0	0	0	4.25	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0	0	0	0	0	0	0	0	0	1.785	6	25	"ham"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	0	0	0	4.368	51	83	"ham"
0.64	0	0.64	0	1.28	0	0.64	0	0	0	0	0.64	0	0	0	0.64	0.64	0	1.28	0	2.56	0	0.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554	0.369	0	2.333	22	119	"spam"
0	0.35	0.35	0	1.07	0	0	0.35	0	1.07	0	0.71	0	0	0	0	0.71	0.71	2.85	0	2.5	0	1.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0.35	0	0	0	0	0.24	0	0.24	0.24	0	3.414	25	140	"spam"
0	0	0.53	0	0.21	0.1	0.1	0.53	0.1	0.21	0	0.64	0	0	0	0	0.1	0	0	0	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099	0	0.016	0.066	0	2.104	29	381	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44	0	0	0	0	0.196	0	0.392	0.196	0	5.466	22	82	"spam"
0	0	1.33	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0.66	0	0.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0	0	0	0	0	0.355	0.118	0	2.315	12	132	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36	0	0	0	0	0.215	0	0	0.215	0	3.937	18	63	"spam"
0	0	0	0	0	0	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	10.71	0	0	0	0	0	3.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	"ham"
0.45	0.9	0.9	0	0.45	0	0	0.45	0	1.8	0	2.25	0	0.45	0	0.45	0	0	1.8	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243	0	1.626	0.162	0.081	69.727	706	767	"spam"
0	0.39	0.99	0	0.39	0	0.19	0	0.19	0.19	0	0.39	0	0	0	0	0.19	0.19	0.59	0.59	0.39	0	0.19	0.39	0	0	0	0.59	0	0	0	0	0	0	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0.174	0.548	0	4.965	97	993	"spam"
0	0.41	0	0	0	0	0	0	0	0.41	0	0.41	0	0	0	0	0	0	0.41	0	0	8.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.096	0	0	0.07	0	0.776	7.531	43	354	"ham"
0	0	0	0	0	0	1.25	0	0	0	0	0	0	0	0	6.25	0	0	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	"spam"
0	0.02	0.05	0	0.02	0	0	0.05	0	0.35	0	0.02	0	0	0	0.05	0.1	0.38	0.07	0.2	0.17	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.107	0.017	0.017	3.922	489	3271	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278	0	0.834	0	0	5.13	27	118	"spam"
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	6	"ham"
0	0	0	0	0.32	0	0	0.32	0.32	0.64	0	1.28	0	0	0	2.56	0.96	0	3.84	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098	0.049	0.492	0	0	2.184	25	166	"spam"
0	0	0.59	0.11	0	0	0	0	0.11	0.23	0	0.11	0	0	0	0.11	0	0	0.95	0	0.47	0	0	0	0.23	0	0.71	0	0	0	0	0	0	0.11	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0.227	0.322	0.113	0.056	0.075	0	2.546	38	601	"ham"
0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.647	0	0	1	1	13	"spam"
0	0	0	0	1.58	0	0.39	1.19	0	0.39	0	0.79	0	0	0	0	1.58	0.39	3.96	0	1.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705	0.211	0	1.903	13	118	"spam"
0	0	0	0	3.09	0	1.03	1.03	0	1.03	0	1.03	0	0	0	2.06	0	0	2.06	0	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03	0	0	0	0	0	0	0	0	0	10.692	65	139	"spam"
0.06	0.65	0.71	0	0.39	0.65	0.52	0.19	1.04	0.52	0.06	0.39	0.32	0	1.17	0.13	0.06	1.1	1.3	0	1.04	0	0.52	0.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0.06	0	0	0	0.085	0	0.287	0.106	0	4.742	117	1342	"spam"
